Id,Label,Type
2488,wunderhorn,Tier-Lemma
2489,thire,Tier-Lemma
2490,béjart-duplessi,Tier-Lemma
2491,wehn,Tier-Lemma
2492,mietzekatze,Tier-Lemma
2493,lumpazivagabundus,Tier-Lemma
2494,helffenbein,Tier-Lemma
2495,bête,Tier-Lemma
2496,aemter,Tier-Lemma
2497,holzwurm,Tier-Lemma
2498,epigrammata,Tier-Lemma
2499,methkrug,Tier-Lemma
2500,häls,Tier-Lemma
2501,nympha,Tier-Lemma
2502,riesenhände,Tier-Lemma
2503,ow,Tier-Lemma
2504,madln,Tier-Lemma
2505,schwanen,Tier-Lemma
2506,nachteule,Tier-Lemma
2507,comptoirdiener,Tier-Lemma
2508,intima,Tier-Lemma
2509,oku,Tier-Lemma
2510,tubus,Tier-Lemma
2511,biene,Tier-Lemma
2512,warz,Tier-Lemma
2513,laubfrösche,Tier-Lemma
2514,adies,Tier-Lemma
2515,lakai,Tier-Lemma
2516,schneiderfischel,Tier-Lemma
2517,auerhähne,Tier-Lemma
2518,ras,Tier-Lemma
2519,thomas,Tier-Lemma
2520,cerebralis,Tier-Lemma
2521,schafen,Tier-Lemma
2522,schürzinger,Tier-Lemma
2523,nachtigallenmelodei,Tier-Lemma
2524,biduum,Tier-Lemma
2525,hetzhund,Tier-Lemma
2526,kamtschadale,Tier-Lemma
2527,geißbock,Tier-Lemma
2528,nagemäuschen,Tier-Lemma
2529,gockelche,Tier-Lemma
2530,seemöwe,Tier-Lemma
2531,kourier,Tier-Lemma
2532,sardelle,Tier-Lemma
2533,allthier,Tier-Lemma
2534,wanstvieh,Tier-Lemma
2535,touyouyou,Tier-Lemma
2536,haie,Tier-Lemma
2537,funkenwürmer,Tier-Lemma
2538,kuh,Tier-Lemma
2539,didier,Tier-Lemma
2540,nachtgevögel,Tier-Lemma
2541,circe,Tier-Lemma
2542,animarum,Tier-Lemma
2543,bomolie,Tier-Lemma
2544,flora-cypris,Tier-Lemma
2545,lerm,Tier-Lemma
2546,taub,Tier-Lemma
2547,sarcina,Tier-Lemma
2548,würdger,Tier-Lemma
2549,taue,Tier-Lemma
2550,seneka,Tier-Lemma
2551,pelikan,Tier-Lemma
2552,karaff,Tier-Lemma
2553,bisje,Tier-Lemma
2554,strauß,Tier-Lemma
2555,schweinchen,Tier-Lemma
2556,birg,Tier-Lemma
2557,christoph,Tier-Lemma
2558,vielfraßweis,Tier-Lemma
2559,ragout,Tier-Lemma
2560,steiße,Tier-Lemma
2561,ammonshorn,Tier-Lemma
2562,fuchseise,Tier-Lemma
2563,madl,Tier-Lemma
2564,moschustierer,Tier-Lemma
2565,würk,Tier-Lemma
2566,vorstehhund,Tier-Lemma
2567,bestien,Tier-Lemma
2568,fresse,Tier-Lemma
2569,aliorum,Tier-Lemma
2570,eudoxien,Tier-Lemma
2571,schreckgesicht,Tier-Lemma
2572,buckel,Tier-Lemma
2573,vorderpfot,Tier-Lemma
2574,bär,Tier-Lemma
2575,althegelsch,Tier-Lemma
2576,charybden,Tier-Lemma
2577,papagoy,Tier-Lemma
2578,schoßhündlein,Tier-Lemma
2579,grazien,Tier-Lemma
2580,kalbe,Tier-Lemma
2581,adelaid,Tier-Lemma
2582,huissier,Tier-Lemma
2583,mäuschen,Tier-Lemma
2584,merkurflügel,Tier-Lemma
2585,korasmin,Tier-Lemma
2586,hasenohr,Tier-Lemma
2587,farrenschwanz,Tier-Lemma
2588,rapp,Tier-Lemma
2589,dint,Tier-Lemma
2590,erdenwurm,Tier-Lemma
2591,stachelhalsband,Tier-Lemma
2592,bandwurm,Tier-Lemma
2593,kiefernmarkkäfer,Tier-Lemma
2594,schwärm'rin,Tier-Lemma
2595,gefiederen,Tier-Lemma
2596,amazonen,Tier-Lemma
2597,ecco,Tier-Lemma
2598,leichhuhn,Tier-Lemma
2599,eingeweidewurm,Tier-Lemma
2600,damon,Tier-Lemma
2601,eidechsen,Tier-Lemma
2602,ambivar,Tier-Lemma
2603,rasend,Tier-Lemma
2604,kätzin,Tier-Lemma
2605,tyger-thier,Tier-Lemma
2606,storchenwesen,Tier-Lemma
2607,violentias,Tier-Lemma
2608,musculi,Tier-Lemma
2609,hudri,Tier-Lemma
2610,bursch,Tier-Lemma
2611,fäuste,Tier-Lemma
2612,pursche,Tier-Lemma
2613,schwelger,Tier-Lemma
2614,kettenhunde,Tier-Lemma
2615,eos,Tier-Lemma
2616,einhorntier,Tier-Lemma
2617,spinnbein,Tier-Lemma
2618,uhus,Tier-Lemma
2619,rappier,Tier-Lemma
2620,salamandris,Tier-Lemma
2621,äffch,Tier-Lemma
2622,lichtalben,Tier-Lemma
2623,sperber,Tier-Lemma
2624,genoß,Tier-Lemma
2625,concordia,Tier-Lemma
2626,wiedhopf,Tier-Lemma
2627,zephir,Tier-Lemma
2628,merkurius,Tier-Lemma
2629,kreatur,Tier-Lemma
2630,menschenvieh,Tier-Lemma
2631,würgengel,Tier-Lemma
2632,has,Tier-Lemma
2633,admovisseque,Tier-Lemma
2634,nas,Tier-Lemma
2635,kondore,Tier-Lemma
2636,tigern,Tier-Lemma
2637,schlangen-maul,Tier-Lemma
2638,apffel,Tier-Lemma
2639,klebeklettenschwanz,Tier-Lemma
2640,anakonda,Tier-Lemma
2641,wolfshunden,Tier-Lemma
2642,vogelengelein,Tier-Lemma
2643,riesenkrohn,Tier-Lemma
2644,geitz,Tier-Lemma
2645,läuffer,Tier-Lemma
2646,weidegangskälber,Tier-Lemma
2647,schwindelhort,Tier-Lemma
2648,krackelfüße,Tier-Lemma
2649,widderfell,Tier-Lemma
2650,lühring,Tier-Lemma
2651,brevier,Tier-Lemma
2652,roßknoch,Tier-Lemma
2653,kavalier,Tier-Lemma
2654,ohm-buur-grog,Tier-Lemma
2655,hochroitzpointner,Tier-Lemma
2656,eierdotter,Tier-Lemma
2657,hesperide,Tier-Lemma
2658,todten-gerippe,Tier-Lemma
2659,puckel,Tier-Lemma
2660,hirsch,Tier-Lemma
2661,filitze,Tier-Lemma
2662,hühneraug,Tier-Lemma
2663,pinscher,Tier-Lemma
2664,lästerung,Tier-Lemma
2665,slawenschwarm,Tier-Lemma
2666,burnus,Tier-Lemma
2667,schwarms,Tier-Lemma
2668,huat,Tier-Lemma
2669,flamingo,Tier-Lemma
2670,gansbrust,Tier-Lemma
2671,widderpelze,Tier-Lemma
2672,federbüschel,Tier-Lemma
2673,floh,Tier-Lemma
2674,niklaus,Tier-Lemma
2675,kelch,Tier-Lemma
2676,cautius,Tier-Lemma
2677,springwurz,Tier-Lemma
2678,rattenschwänz,Tier-Lemma
2679,fischschwanzl,Tier-Lemma
2680,schoppe,Tier-Lemma
2681,tauber,Tier-Lemma
2682,aeffin,Tier-Lemma
2683,otnit,Tier-Lemma
2684,olympie,Tier-Lemma
2685,wallfischrachen,Tier-Lemma
2686,elentiers-felle,Tier-Lemma
2687,fischwaß,Tier-Lemma
2688,bernhardy,Tier-Lemma
2689,béjart,Tier-Lemma
2690,memm,Tier-Lemma
2691,digastricus,Tier-Lemma
2692,amphitryon,Tier-Lemma
2693,schlingwurm,Tier-Lemma
2694,rükke,Tier-Lemma
2695,nil,Tier-Lemma
2696,wurd,Tier-Lemma
2697,diafoirus,Tier-Lemma
2698,füselier,Tier-Lemma
2699,isabellen,Tier-Lemma
2700,bue,Tier-Lemma
2701,goldkäfer,Tier-Lemma
2702,raupenvölklein,Tier-Lemma
2703,zugtiere,Tier-Lemma
2704,populus,Tier-Lemma
2705,goldfüchsel,Tier-Lemma
2706,weibsbild,Tier-Lemma
2707,vix,Tier-Lemma
2708,trinobant,Tier-Lemma
2709,kakappe,Tier-Lemma
2710,sprungmatratz,Tier-Lemma
2711,clarisse,Tier-Lemma
2712,gelbschnabel,Tier-Lemma
2713,jocus,Tier-Lemma
2714,sapperment,Tier-Lemma
2715,schleichvogel,Tier-Lemma
2716,gemsen,Tier-Lemma
2717,maulwurfsschanze,Tier-Lemma
2718,fähndrich,Tier-Lemma
2719,widderfüsse,Tier-Lemma
2720,storch,Tier-Lemma
2721,stachelschwein,Tier-Lemma
2722,klotz-george,Tier-Lemma
2723,leschien,Tier-Lemma
2724,federli,Tier-Lemma
2725,humbrecht,Tier-Lemma
2726,rentier,Tier-Lemma
2727,saumtier,Tier-Lemma
2728,rennpferde,Tier-Lemma
2729,schneegesicht,Tier-Lemma
2730,hyperbel,Tier-Lemma
2731,lämmich,Tier-Lemma
2732,phalarius,Tier-Lemma
2733,schöpsen,Tier-Lemma
2734,sacha,Tier-Lemma
2735,glöckerln,Tier-Lemma
2736,marmott,Tier-Lemma
2737,joseph,Tier-Lemma
2738,tierfell,Tier-Lemma
2739,lemure,Tier-Lemma
2740,steffel,Tier-Lemma
2741,leodegarium,Tier-Lemma
2742,volksapplaus,Tier-Lemma
2743,rennpferd,Tier-Lemma
2744,oog,Tier-Lemma
2745,kopff,Tier-Lemma
2746,entflohnen,Tier-Lemma
2747,zwerchfells,Tier-Lemma
2748,salustianam,Tier-Lemma
2749,zygomaticus,Tier-Lemma
2750,grille,Tier-Lemma
2751,blutsfreund,Tier-Lemma
2752,ranunkel,Tier-Lemma
2753,bon,Tier-Lemma
2754,hyblas,Tier-Lemma
2755,buck'l,Tier-Lemma
2756,euster,Tier-Lemma
2757,raffzähn,Tier-Lemma
2758,stekenpferd,Tier-Lemma
2759,rogg'n,Tier-Lemma
2760,würm,Tier-Lemma
2761,wölfe,Tier-Lemma
2762,kot,Tier-Lemma
2763,lucinden,Tier-Lemma
2764,plunder,Tier-Lemma
2765,jägerhorn,Tier-Lemma
2766,rachen,Tier-Lemma
2767,knochengerippe,Tier-Lemma
2768,wixer,Tier-Lemma
2769,rotfuch,Tier-Lemma
2770,schreckensgefieder,Tier-Lemma
2771,fläz,Tier-Lemma
2772,stokfisch,Tier-Lemma
2773,affe,Tier-Lemma
2774,spondäus,Tier-Lemma
2775,grisaldo,Tier-Lemma
2776,jagdhunde,Tier-Lemma
2777,heuchelbild,Tier-Lemma
2778,füchse,Tier-Lemma
2779,seehansel,Tier-Lemma
2780,pharao-kuhkäs,Tier-Lemma
2781,proteu,Tier-Lemma
2782,löwenmaul,Tier-Lemma
2783,hodie,Tier-Lemma
2784,cyprian,Tier-Lemma
2785,grasbeißer,Tier-Lemma
2786,adlerweibchen,Tier-Lemma
2787,wampum,Tier-Lemma
2788,natterstiche,Tier-Lemma
2789,ungeheu'r,Tier-Lemma
2790,parvenus,Tier-Lemma
2791,marse,Tier-Lemma
2792,montanus,Tier-Lemma
2793,doktor,Tier-Lemma
2794,dioskur,Tier-Lemma
2795,schwan,Tier-Lemma
2796,phönixhähne,Tier-Lemma
2797,hüneraug,Tier-Lemma
2798,trojae,Tier-Lemma
2799,wesp,Tier-Lemma
2800,spargelköpfen,Tier-Lemma
2801,piepvogel,Tier-Lemma
2802,kästelruthner,Tier-Lemma
2803,mastvieh,Tier-Lemma
2804,gewimmel,Tier-Lemma
2805,rabenviech,Tier-Lemma
2806,perversa,Tier-Lemma
2807,tuckmauser,Tier-Lemma
2808,fratze,Tier-Lemma
2809,och,Tier-Lemma
2810,melancholica,Tier-Lemma
2811,pferdebeine,Tier-Lemma
2812,beyde,Tier-Lemma
2813,chamäleon,Tier-Lemma
2814,saxonum,Tier-Lemma
2815,scipio,Tier-Lemma
2816,zähnen,Tier-Lemma
2817,braune,Tier-Lemma
2818,gewissen,Tier-Lemma
2819,tannhäuser,Tier-Lemma
2820,federviehs,Tier-Lemma
2821,menschenfresser,Tier-Lemma
2822,rosenflor,Tier-Lemma
2823,jungfrau'n,Tier-Lemma
2824,baier,Tier-Lemma
2825,pignus,Tier-Lemma
2826,rachedämon,Tier-Lemma
2827,rotschwänzche,Tier-Lemma
2828,schweindlan,Tier-Lemma
2829,animals,Tier-Lemma
2830,posthalter,Tier-Lemma
2831,puhu,Tier-Lemma
2832,harams-mäuse,Tier-Lemma
2833,bespien,Tier-Lemma
2834,scaramuccio,Tier-Lemma
2835,schwanzend,Tier-Lemma
2836,bonabatt,Tier-Lemma
2837,sodom,Tier-Lemma
2838,wollenthier,Tier-Lemma
2839,ziack,Tier-Lemma
2840,kammertiere,Tier-Lemma
2841,zauberdrach,Tier-Lemma
2842,kravattl,Tier-Lemma
2843,maulwurfs,Tier-Lemma
2844,farckel,Tier-Lemma
2845,traber,Tier-Lemma
2846,fanchon,Tier-Lemma
2847,levi,Tier-Lemma
2848,sputo,Tier-Lemma
2849,orpheu,Tier-Lemma
2850,euglen,Tier-Lemma
2851,ochsensehn,Tier-Lemma
2852,biester,Tier-Lemma
2853,zauberfrosch,Tier-Lemma
2854,unthier,Tier-Lemma
2855,olfer,Tier-Lemma
2856,goldgulde,Tier-Lemma
2857,major,Tier-Lemma
2858,thun,Tier-Lemma
2859,arkebusier,Tier-Lemma
2860,hirsche,Tier-Lemma
2861,paria,Tier-Lemma
2862,kitāl,Tier-Lemma
2863,fohle,Tier-Lemma
2864,schlund,Tier-Lemma
2865,nachtigallensang,Tier-Lemma
2866,waldestier,Tier-Lemma
2867,neptunus,Tier-Lemma
2868,auge,Tier-Lemma
2869,oscula,Tier-Lemma
2870,kralle,Tier-Lemma
2871,galgenvögel,Tier-Lemma
2872,lers,Tier-Lemma
2873,ligusterschwärmer,Tier-Lemma
2874,fuchsschwentzer,Tier-Lemma
2875,göldne,Tier-Lemma
2876,zephyrflügeln,Tier-Lemma
2877,klaun,Tier-Lemma
2878,kürassierpferde,Tier-Lemma
2879,gefatter,Tier-Lemma
2880,pferdehalfter,Tier-Lemma
2881,donna,Tier-Lemma
2882,pumphia,Tier-Lemma
2883,tigerin,Tier-Lemma
2884,ditto,Tier-Lemma
2885,kuchelbär,Tier-Lemma
2886,rossen,Tier-Lemma
2887,pfifferling,Tier-Lemma
2888,puttchen,Tier-Lemma
2889,felles,Tier-Lemma
2890,grip,Tier-Lemma
2891,bandito,Tier-Lemma
2892,sturmbock,Tier-Lemma
2893,froschlaich,Tier-Lemma
2894,giftgeschwür,Tier-Lemma
2895,rabenäser,Tier-Lemma
2896,möcht,Tier-Lemma
2897,libussen,Tier-Lemma
2898,zriny,Tier-Lemma
2899,puffapuff,Tier-Lemma
2900,procoli,Tier-Lemma
2901,sulpizius,Tier-Lemma
2902,vorgeiger,Tier-Lemma
2903,wilhelminche,Tier-Lemma
2904,haut,Tier-Lemma
2905,krughal,Tier-Lemma
2906,hü,Tier-Lemma
2907,zicklein,Tier-Lemma
2908,drachen,Tier-Lemma
2909,raxer,Tier-Lemma
2910,taube,Tier-Lemma
2911,kosaken-pferd,Tier-Lemma
2912,geschöpfer,Tier-Lemma
2913,reiherbeize,Tier-Lemma
2914,raubvogel,Tier-Lemma
2915,moschu,Tier-Lemma
2916,raubgevögel,Tier-Lemma
2917,hamsterfell'n,Tier-Lemma
2918,luxushund,Tier-Lemma
2919,drau,Tier-Lemma
2920,aalnetze,Tier-Lemma
2921,fleischtöpfe,Tier-Lemma
2922,auswürfling,Tier-Lemma
2923,duplessis,Tier-Lemma
2924,hähnk,Tier-Lemma
2925,schlangenschweif,Tier-Lemma
2926,ohrwurm,Tier-Lemma
2927,marterschweine,Tier-Lemma
2928,flieget,Tier-Lemma
2929,briese,Tier-Lemma
2930,rehkuh,Tier-Lemma
2931,pahle,Tier-Lemma
2932,wunderfische,Tier-Lemma
2933,raubbiener,Tier-Lemma
2934,novio,Tier-Lemma
2935,gans,Tier-Lemma
2936,ferias,Tier-Lemma
2937,waldvogel,Tier-Lemma
2938,puck,Tier-Lemma
2939,lämmergeier,Tier-Lemma
2940,papagoys,Tier-Lemma
2941,papageis,Tier-Lemma
2942,bettelleute,Tier-Lemma
2943,kaze,Tier-Lemma
2944,rix,Tier-Lemma
2945,murmeltiere,Tier-Lemma
2946,fangeis,Tier-Lemma
2947,meum,Tier-Lemma
2948,schmerl,Tier-Lemma
2949,koken,Tier-Lemma
2950,cholerakranke,Tier-Lemma
2951,fisch-geschlechter,Tier-Lemma
2952,doria,Tier-Lemma
2953,wassermöwe,Tier-Lemma
2954,zephyre,Tier-Lemma
2955,rind-vieh,Tier-Lemma
2956,goldeule,Tier-Lemma
2957,lumbricis,Tier-Lemma
2958,parapluie,Tier-Lemma
2959,hecastus,Tier-Lemma
2960,kirchenmäuse,Tier-Lemma
2961,lindwurm,Tier-Lemma
2962,wolfesgrimm,Tier-Lemma
2963,störche,Tier-Lemma
2964,fliegt,Tier-Lemma
2965,riesenwurm,Tier-Lemma
2966,zahne,Tier-Lemma
2967,schildkröt,Tier-Lemma
2968,prachtpferd,Tier-Lemma
2969,bostrichide,Tier-Lemma
2970,mäulchen,Tier-Lemma
2971,singvöglein,Tier-Lemma
2972,geschöpf,Tier-Lemma
2973,accisgroschen,Tier-Lemma
2974,bayart,Tier-Lemma
2975,atalus,Tier-Lemma
2976,portiere,Tier-Lemma
2977,riesenschildkröt,Tier-Lemma
2978,schwoll,Tier-Lemma
2979,zirngibl,Tier-Lemma
2980,schwächling,Tier-Lemma
2981,schmerbauch,Tier-Lemma
2982,fasan,Tier-Lemma
2983,kater,Tier-Lemma
2984,puppe,Tier-Lemma
2985,stater,Tier-Lemma
2986,möhrche,Tier-Lemma
2987,hengste,Tier-Lemma
2988,wotan,Tier-Lemma
2989,speculant,Tier-Lemma
2990,hirschlein,Tier-Lemma
2991,schoßpudel,Tier-Lemma
2992,mutterschwein,Tier-Lemma
2993,liberalibus,Tier-Lemma
2994,austernschleim,Tier-Lemma
2995,wechwurf,Tier-Lemma
2996,deincepr,Tier-Lemma
2997,höllendrach,Tier-Lemma
2998,schwuchtlümmel,Tier-Lemma
2999,bärwolf,Tier-Lemma
3000,pallum,Tier-Lemma
3001,beinfleisch,Tier-Lemma
3002,molluske,Tier-Lemma
3003,fitt'gen,Tier-Lemma
3004,marzepane,Tier-Lemma
3005,glühwurm,Tier-Lemma
3006,respectus,Tier-Lemma
3007,säugetier,Tier-Lemma
3008,fledermäus,Tier-Lemma
3009,aeppel,Tier-Lemma
3010,bauch,Tier-Lemma
3011,klunkerschäfkn,Tier-Lemma
3012,küh,Tier-Lemma
3013,froog,Tier-Lemma
3014,jona,Tier-Lemma
3015,seejungfer,Tier-Lemma
3016,falkenir,Tier-Lemma
3017,bussel,Tier-Lemma
3018,löwentreue,Tier-Lemma
3019,gröning,Tier-Lemma
3020,schwefelpfuhl,Tier-Lemma
3021,schwalben,Tier-Lemma
3022,straußes,Tier-Lemma
3023,turteltäubchen,Tier-Lemma
3024,wagen,Tier-Lemma
3025,birbant,Tier-Lemma
3026,marschalks,Tier-Lemma
3027,wallfischen,Tier-Lemma
3028,kanarienvögel,Tier-Lemma
3029,thyestes,Tier-Lemma
3030,fidei,Tier-Lemma
3031,löwensaul,Tier-Lemma
3032,kreuzutter,Tier-Lemma
3033,patriot,Tier-Lemma
3034,spitzbub,Tier-Lemma
3035,kratzfuß,Tier-Lemma
3036,tauben-ei,Tier-Lemma
3037,klau,Tier-Lemma
3038,hundstritt,Tier-Lemma
3039,fledermauskralle,Tier-Lemma
3040,schneppek,Tier-Lemma
3041,katzenkopf,Tier-Lemma
3042,tigerinn,Tier-Lemma
3043,hirschkühe,Tier-Lemma
3044,spatzn,Tier-Lemma
3045,schwall,Tier-Lemma
3046,wunderthier,Tier-Lemma
3047,muhme,Tier-Lemma
3048,löwenbrüll,Tier-Lemma
3049,flodoardo,Tier-Lemma
3050,schlang,Tier-Lemma
3051,fledern,Tier-Lemma
3052,kahner,Tier-Lemma
3053,vorstehhunden,Tier-Lemma
3054,höflinge,Tier-Lemma
3055,bocksfell,Tier-Lemma
3056,schweinsschnauze,Tier-Lemma
3057,drach,Tier-Lemma
3058,neurasthenia,Tier-Lemma
3059,ratzenschwanz,Tier-Lemma
3060,holde,Tier-Lemma
3061,waldtiere,Tier-Lemma
3062,sklave,Tier-Lemma
3063,mükkenstiche,Tier-Lemma
3064,käm,Tier-Lemma
3065,stelzfuß,Tier-Lemma
3066,paphnutius,Tier-Lemma
3067,muräne,Tier-Lemma
3068,ächter,Tier-Lemma
3069,feueraug,Tier-Lemma
3070,messalina,Tier-Lemma
3071,spinnewebe,Tier-Lemma
3072,larum,Tier-Lemma
3073,geißel,Tier-Lemma
3074,spitta,Tier-Lemma
3075,hispulla,Tier-Lemma
3076,ganserl,Tier-Lemma
3077,satane,Tier-Lemma
3078,facti,Tier-Lemma
3079,dach,Tier-Lemma
3080,pardel,Tier-Lemma
3081,oskar,Tier-Lemma
3082,wölfische,Tier-Lemma
3083,philippinche,Tier-Lemma
3084,raculum,Tier-Lemma
3085,spießgesellen,Tier-Lemma
3086,biskuits,Tier-Lemma
3087,arma,Tier-Lemma
3088,korn,Tier-Lemma
3089,zymbel,Tier-Lemma
3090,geniee,Tier-Lemma
3091,schwänchen,Tier-Lemma
3092,eorum,Tier-Lemma
3093,genoveva,Tier-Lemma
3094,emancipirter,Tier-Lemma
3095,troubadour,Tier-Lemma
3096,tollkühne,Tier-Lemma
3097,cap's,Tier-Lemma
3098,rinderherde,Tier-Lemma
3099,schlange,Tier-Lemma
3100,stachelschweinsborst,Tier-Lemma
3101,sonnenrossen,Tier-Lemma
3102,viehisch,Tier-Lemma
3103,rehaar,Tier-Lemma
3104,rudel,Tier-Lemma
3105,kaleb,Tier-Lemma
3106,hundeseelen,Tier-Lemma
3107,lerche,Tier-Lemma
3108,widderkopf,Tier-Lemma
3109,muschelthron,Tier-Lemma
3110,ghibelline,Tier-Lemma
3111,elefant,Tier-Lemma
3112,mylord,Tier-Lemma
3113,quid,Tier-Lemma
3114,ungeziefer,Tier-Lemma
3115,skelett,Tier-Lemma
3116,türkenhunde,Tier-Lemma
3117,gecken,Tier-Lemma
3118,pfauhahn,Tier-Lemma
3119,perraire,Tier-Lemma
3120,spitzbube,Tier-Lemma
3121,pfuhl,Tier-Lemma
3122,seitenspyl,Tier-Lemma
3123,entrich,Tier-Lemma
3124,canariensis,Tier-Lemma
3125,fisch-fang,Tier-Lemma
3126,bastarde,Tier-Lemma
3127,murr'l,Tier-Lemma
3128,baccus,Tier-Lemma
3129,schmeichelkätzchen,Tier-Lemma
3130,tanzbär,Tier-Lemma
3131,schuhu,Tier-Lemma
3132,krächzegruß,Tier-Lemma
3133,saubär,Tier-Lemma
3134,dukterluder,Tier-Lemma
3135,flämmche,Tier-Lemma
3136,eut,Tier-Lemma
3137,meuchelmörder,Tier-Lemma
3138,hokuspokus,Tier-Lemma
3139,phantasey,Tier-Lemma
3140,pappegoy,Tier-Lemma
3141,maccus,Tier-Lemma
3142,krakehler,Tier-Lemma
3143,wechselbälg,Tier-Lemma
3144,zugvieh,Tier-Lemma
3145,dastehn,Tier-Lemma
3146,käfig,Tier-Lemma
3147,deiphobus,Tier-Lemma
3148,nase,Tier-Lemma
3149,rara,Tier-Lemma
3150,schaf,Tier-Lemma
3151,leithund,Tier-Lemma
3152,eumenide,Tier-Lemma
3153,danlandsvogel,Tier-Lemma
3154,tigerrache,Tier-Lemma
3155,dickkopp,Tier-Lemma
3156,g'frieß,Tier-Lemma
3157,riesenleib,Tier-Lemma
3158,katzenpfot,Tier-Lemma
3159,löwenmut,Tier-Lemma
3160,katelli's,Tier-Lemma
3161,prorsus,Tier-Lemma
3162,blumengeister,Tier-Lemma
3163,fessel,Tier-Lemma
3164,kiebitz,Tier-Lemma
3165,ungnoden,Tier-Lemma
3166,schandwurm,Tier-Lemma
3167,bothe,Tier-Lemma
3168,zitterfeder,Tier-Lemma
3169,geßler,Tier-Lemma
3170,cäcilia,Tier-Lemma
3171,swi,Tier-Lemma
3172,nachtfalter,Tier-Lemma
3173,fähnrich,Tier-Lemma
3174,brangan,Tier-Lemma
3175,kühen,Tier-Lemma
3176,maienbock,Tier-Lemma
3177,horn,Tier-Lemma
3178,schweinehirt,Tier-Lemma
3179,kalbsfelle,Tier-Lemma
3180,dido,Tier-Lemma
3181,wesen,Tier-Lemma
3182,gemein,Tier-Lemma
3183,tollköpf,Tier-Lemma
3184,läppche,Tier-Lemma
3185,kaninchen,Tier-Lemma
3186,papillonsflügeln,Tier-Lemma
3187,cleanthen,Tier-Lemma
3188,sperl,Tier-Lemma
3189,bonosus,Tier-Lemma
3190,tritthahn,Tier-Lemma
3191,meerkelber,Tier-Lemma
3192,cäsar,Tier-Lemma
3193,eingeweidewürmer,Tier-Lemma
3194,trude,Tier-Lemma
3195,woyzeck,Tier-Lemma
3196,kahn,Tier-Lemma
3197,wetterkröte,Tier-Lemma
3198,hippia,Tier-Lemma
3199,sturmvögel,Tier-Lemma
3200,tigerwolf,Tier-Lemma
3201,bumbum,Tier-Lemma
3202,finster,Tier-Lemma
3203,kavalleriepferde,Tier-Lemma
3204,vögelchen,Tier-Lemma
3205,schwanengefieder,Tier-Lemma
3206,werwolftier,Tier-Lemma
3207,nymphe,Tier-Lemma
3208,netz,Tier-Lemma
3209,habichtskrall,Tier-Lemma
3210,spinnenweibe,Tier-Lemma
3211,zichori,Tier-Lemma
3212,patronum,Tier-Lemma
3213,stieglitze,Tier-Lemma
3214,salv,Tier-Lemma
3215,schurtzfell,Tier-Lemma
3216,geierflügeln,Tier-Lemma
3217,katers,Tier-Lemma
3218,köhlerjunge,Tier-Lemma
3219,hupe,Tier-Lemma
3220,borea,Tier-Lemma
3221,leichtfuß,Tier-Lemma
3222,maur,Tier-Lemma
3223,milz,Tier-Lemma
3224,veilchen,Tier-Lemma
3225,unheilvogel,Tier-Lemma
3226,schildkröte,Tier-Lemma
3227,minerva,Tier-Lemma
3228,astragalus,Tier-Lemma
3229,allobrogerweib,Tier-Lemma
3230,gänschen,Tier-Lemma
3231,nasenflügel,Tier-Lemma
3232,ritterspor'n,Tier-Lemma
3233,hörnerpaar,Tier-Lemma
3234,mädel,Tier-Lemma
3235,gras,Tier-Lemma
3236,gänsrich,Tier-Lemma
3237,suitier,Tier-Lemma
3238,ziga,Tier-Lemma
3239,hophop,Tier-Lemma
3240,liblinge,Tier-Lemma
3241,pfal,Tier-Lemma
3242,prachtgefieder,Tier-Lemma
3243,zügel,Tier-Lemma
3244,consilia,Tier-Lemma
3245,fidelis,Tier-Lemma
3246,gaddo,Tier-Lemma
3247,adlerfeder,Tier-Lemma
3248,fischotter,Tier-Lemma
3249,balboa,Tier-Lemma
3250,daphne,Tier-Lemma
3251,fadet,Tier-Lemma
3252,adlersfedern,Tier-Lemma
3253,thir,Tier-Lemma
3254,speer,Tier-Lemma
3255,federvieh,Tier-Lemma
3256,bösartige,Tier-Lemma
3257,blutegel,Tier-Lemma
3258,geifer,Tier-Lemma
3259,tarkaleon,Tier-Lemma
3260,akanthusstengel,Tier-Lemma
3261,mona,Tier-Lemma
3262,ganßbiegel,Tier-Lemma
3263,argus,Tier-Lemma
3264,siegfried,Tier-Lemma
3265,mistviech,Tier-Lemma
3266,salamonskys,Tier-Lemma
3267,krämer,Tier-Lemma
3268,capiti,Tier-Lemma
3269,houwaldchen,Tier-Lemma
3270,sekondgeig,Tier-Lemma
3271,taub'nschuaster,Tier-Lemma
3272,harpyien,Tier-Lemma
3273,coulisse,Tier-Lemma
3274,schnauze,Tier-Lemma
3275,bourbon,Tier-Lemma
3276,riesenplane,Tier-Lemma
3277,artemi,Tier-Lemma
3278,holzwürmer,Tier-Lemma
3279,meise,Tier-Lemma
3280,pofel,Tier-Lemma
3281,kalekute,Tier-Lemma
3282,waiblinger,Tier-Lemma
3283,gralstaube,Tier-Lemma
3284,auerhahn,Tier-Lemma
3285,waldgeflügel,Tier-Lemma
3286,tullus,Tier-Lemma
3287,phylli,Tier-Lemma
3288,lästrung,Tier-Lemma
3289,motte,Tier-Lemma
3290,schreibesel,Tier-Lemma
3291,kornsäkke,Tier-Lemma
3292,ei,Tier-Lemma
3293,lotus,Tier-Lemma
3294,vogelherz,Tier-Lemma
